XP_064077468.1	P13639	63.931	865	284	8	1	845	1	857	0.0	1127
XP_064077469.1	Q6P3V2	28.551	711	426	20	10	689	110	769	3.84e-66	235
XP_064077469.1	Q6P3V2	37.186	199	119	2	492	690	130	322	1.56e-30	128
XP_064077469.1	Q6P3V2	35.870	92	59	0	602	693	122	213	7.69e-09	59.3
XP_064077470.1	Q6P3V2	28.551	711	426	20	10	689	110	769	3.84e-66	235
XP_064077470.1	Q6P3V2	37.186	199	119	2	492	690	130	322	1.56e-30	128
XP_064077470.1	Q6P3V2	35.870	92	59	0	602	693	122	213	7.69e-09	59.3
XP_064077471.1	Q96AP4	30.108	651	365	15	9	642	1	578	4.42e-94	301
XP_064077473.1	Q96AP4	29.954	651	364	16	9	640	1	578	1.19e-91	295
XP_064077474.1	Q96AP4	30.482	643	365	15	9	634	1	578	2.21e-95	304
XP_064077475.1	Q6FIF0	36.967	211	114	4	1	195	1	208	8.34e-46	149
XP_064077476.1	Q6FIF0	36.967	211	114	4	1	195	1	208	8.34e-46	149
XP_064077477.1	Q6FIF0	36.967	211	114	4	1	195	1	208	8.34e-46	149
XP_064077478.1	Q6FIF0	36.967	211	114	4	1	195	1	208	8.34e-46	149
XP_064077479.1	Q6FIF0	36.967	211	114	4	1	195	1	208	8.34e-46	149
XP_064077480.1	Q6FIF0	30.952	168	97	5	1	152	1	165	8.87e-18	76.6
XP_064077481.1	Q13510	53.939	165	73	2	1	165	234	395	7.85e-60	190
XP_064077482.1	Q13510	53.939	165	73	2	1	165	234	395	7.85e-60	190
XP_064077483.1	Q13510	53.939	165	73	2	1	165	234	395	7.85e-60	190
XP_064077484.1	Q13510	31.081	74	47	2	29	98	31	104	2.22e-08	50.8
XP_064077485.1	Q92973	74.439	892	221	2	4	894	13	898	0.0	1368
XP_064077486.1	Q9Y4Y9	89.024	82	9	0	2	83	5	86	1.47e-50	153
XP_064077487.1	Q92973	74.639	761	186	2	1	760	144	898	0.0	1180
XP_064077488.1	Q92973	74.639	761	186	2	1	760	144	898	0.0	1180
XP_064077489.1	Q9NRV9	31.250	160	105	3	52	208	31	188	3.35e-18	78.6
XP_064077490.1	P07099	45.336	461	238	7	7	461	3	455	1.84e-141	412
XP_064077491.1	P07099	48.261	460	223	8	5	457	3	454	2.43e-145	422
XP_064077492.1	P07099	48.261	460	223	8	5	457	3	454	2.43e-145	422
XP_064077493.1	P07099	48.261	460	223	8	5	457	3	454	2.43e-145	422
XP_064077494.1	Q12800	29.327	208	105	6	8	176	286	490	9.63e-20	87.0
XP_064077495.1	Q12800	29.327	208	105	6	8	176	286	490	9.63e-20	87.0
XP_064077497.1	O75762	24.541	762	397	22	104	773	415	1090	6.66e-47	181
XP_064077497.1	O75762	30.921	152	97	3	78	224	285	433	1.97e-06	51.6
XP_064077498.1	O75762	25.519	674	341	19	104	685	415	1019	5.28e-46	177
XP_064077498.1	O75762	30.921	152	97	3	78	224	285	433	1.34e-06	51.6
XP_064077499.1	Q13003	22.687	454	306	14	173	600	399	833	4.90e-19	91.3
XP_064077500.1	O00423	50.966	673	295	6	290	961	176	814	0.0	747
XP_064077500.1	O00423	35.052	97	60	2	55	151	34	127	3.74e-07	53.9
XP_064077501.1	O00423	50.966	673	295	6	289	960	176	814	0.0	747
XP_064077501.1	O00423	35.052	97	60	2	55	151	34	127	3.74e-07	53.9
XP_064077502.1	O00423	52.049	659	295	5	290	947	176	814	0.0	755
XP_064077502.1	O00423	35.052	97	60	2	55	151	34	127	3.86e-07	53.9
XP_064077503.1	O00423	52.207	657	293	5	290	943	176	814	0.0	756
XP_064077503.1	O00423	35.052	97	60	2	55	151	34	127	3.13e-07	54.3
XP_064077504.1	O00423	50.966	673	295	6	270	941	176	814	0.0	746
XP_064077504.1	O00423	33.913	115	70	3	55	169	34	142	3.80e-07	53.9
XP_064077505.1	O00423	50.966	673	295	6	269	940	176	814	0.0	748
XP_064077505.1	O00423	35.052	97	60	2	34	130	34	127	2.72e-07	54.3
XP_064077506.1	O00423	50.966	673	295	6	269	940	176	814	0.0	746
XP_064077506.1	O00423	34.211	114	70	3	55	168	34	142	1.26e-07	55.5
XP_064077507.1	O00423	50.966	673	295	6	264	935	176	814	0.0	746
XP_064077507.1	O00423	35.052	97	60	2	55	151	34	127	3.77e-07	53.9
XP_064077508.1	O00423	50.966	673	295	6	263	934	176	814	0.0	748
XP_064077508.1	O00423	35.052	97	60	2	28	124	34	127	2.79e-07	54.3
XP_064077509.1	Q13003	23.013	478	315	15	173	626	399	847	1.66e-21	99.4
XP_064077510.1	O00423	52.049	659	295	5	270	927	176	814	0.0	756
XP_064077510.1	O00423	33.913	115	70	3	55	169	34	142	3.42e-07	53.9
XP_064077511.1	O00423	46.814	816	372	10	55	843	34	814	0.0	782
XP_064077512.1	O00423	46.078	816	352	9	55	817	34	814	0.0	771
XP_064077513.1	O00423	53.344	643	293	4	290	929	176	814	0.0	764
XP_064077513.1	O00423	35.052	97	60	2	55	151	34	127	3.15e-07	54.3
XP_064077514.1	Q9BXR3	26.531	98	71	1	263	360	668	764	2.63e-07	53.5
XP_064077515.1	Q9BZK7	76.459	514	92	4	1	485	1	514	0.0	804
XP_064077516.1	Q9H5I5	33.078	1043	573	19	494	1442	486	1497	1.46e-173	600
XP_064077516.1	Q9H5I5	43.981	623	329	8	2313	2933	2146	2750	7.59e-155	540
XP_064077516.1	Q9H5I5	46.154	169	88	2	1882	2048	1892	2059	2.82e-37	155
XP_064077516.1	Q9H5I5	30.347	346	185	6	3	293	2	346	1.94e-33	142
XP_064077518.1	Q9HCE3	22.571	638	350	23	957	1572	594	1109	4.96e-27	120
XP_064077518.1	Q9HCE3	35.227	88	48	2	1950	2035	1171	1251	1.04e-07	57.4
XP_064077520.1	Q86VZ6	38.610	259	117	7	2	258	7	225	2.74e-42	150
XP_064077521.1	Q9H6E4	32.450	151	101	1	32	181	32	182	2.01e-28	106
XP_064077522.1	O00468	31.844	179	86	6	24	166	489	667	1.00e-16	76.6
XP_064077522.1	O00468	29.609	179	82	5	29	163	421	599	1.92e-14	70.1
XP_064077522.1	O00468	28.571	175	75	4	26	150	346	520	4.26e-14	68.9
XP_064077522.1	O00468	29.412	170	68	5	29	146	202	371	4.48e-12	63.2
XP_064077522.1	O00468	28.962	183	74	6	25	151	555	737	3.70e-09	54.7
XP_064077523.1	A2RRD8	34.731	167	86	5	56	218	341	488	3.69e-18	84.7
XP_064077523.1	A2RRD8	31.658	199	121	6	49	234	226	422	4.98e-15	75.5
XP_064077523.1	A2RRD8	30.818	159	92	4	63	221	183	323	6.58e-14	72.0
XP_064077523.1	A2RRD8	31.034	174	104	5	61	221	209	379	9.53e-12	65.5
XP_064077523.1	A2RRD8	27.027	185	110	6	39	221	134	295	5.82e-09	57.0
XP_064077523.1	A2RRD8	41.892	74	34	3	53	118	417	489	2.71e-07	51.6
XP_064077524.1	A2RRD8	34.731	167	86	5	56	218	341	488	3.69e-18	84.7
XP_064077524.1	A2RRD8	31.658	199	121	6	49	234	226	422	4.98e-15	75.5
XP_064077524.1	A2RRD8	30.818	159	92	4	63	221	183	323	6.58e-14	72.0
XP_064077524.1	A2RRD8	31.034	174	104	5	61	221	209	379	9.53e-12	65.5
XP_064077524.1	A2RRD8	27.027	185	110	6	39	221	134	295	5.82e-09	57.0
XP_064077524.1	A2RRD8	41.892	74	34	3	53	118	417	489	2.71e-07	51.6
XP_064077525.1	A2RRD8	34.731	167	86	5	56	218	341	488	3.69e-18	84.7
XP_064077525.1	A2RRD8	31.658	199	121	6	49	234	226	422	4.98e-15	75.5
XP_064077525.1	A2RRD8	30.818	159	92	4	63	221	183	323	6.58e-14	72.0
XP_064077525.1	A2RRD8	31.034	174	104	5	61	221	209	379	9.53e-12	65.5
XP_064077525.1	A2RRD8	27.027	185	110	6	39	221	134	295	5.82e-09	57.0
XP_064077525.1	A2RRD8	41.892	74	34	3	53	118	417	489	2.71e-07	51.6
XP_064077526.1	A2RRD8	34.731	167	86	5	56	218	341	488	3.69e-18	84.7
XP_064077526.1	A2RRD8	31.658	199	121	6	49	234	226	422	4.98e-15	75.5
XP_064077526.1	A2RRD8	30.818	159	92	4	63	221	183	323	6.58e-14	72.0
XP_064077526.1	A2RRD8	31.034	174	104	5	61	221	209	379	9.53e-12	65.5
XP_064077526.1	A2RRD8	27.027	185	110	6	39	221	134	295	5.82e-09	57.0
XP_064077526.1	A2RRD8	41.892	74	34	3	53	118	417	489	2.71e-07	51.6
XP_064077527.1	A2RRD8	34.731	167	86	5	56	218	341	488	3.69e-18	84.7
XP_064077527.1	A2RRD8	31.658	199	121	6	49	234	226	422	4.98e-15	75.5
XP_064077527.1	A2RRD8	30.818	159	92	4	63	221	183	323	6.58e-14	72.0
XP_064077527.1	A2RRD8	31.034	174	104	5	61	221	209	379	9.53e-12	65.5
XP_064077527.1	A2RRD8	27.027	185	110	6	39	221	134	295	5.82e-09	57.0
XP_064077527.1	A2RRD8	41.892	74	34	3	53	118	417	489	2.71e-07	51.6
XP_064077528.1	O75311	36.304	460	257	9	41	493	21	451	5.06e-98	303
XP_064077529.1	O75311	36.304	460	257	9	41	493	21	451	5.06e-98	303
XP_064077530.1	O75311	36.383	459	257	9	41	492	21	451	3.23e-98	303
XP_064077533.1	Q96JY0	21.221	344	223	16	2	319	3	324	1.46e-09	59.7
XP_064077535.1	Q15269	50.395	887	415	9	1	877	1	872	0.0	906
XP_064077536.1	O75379	42.742	124	63	4	1	120	1	120	5.86e-22	84.7
XP_064077537.1	O75379	42.045	88	46	2	17	102	36	120	8.77e-20	78.6
XP_064077539.1	Q9UGU5	29.070	172	90	3	102	273	408	547	2.08e-15	75.9
XP_064077540.1	Q9UGU5	29.240	171	89	3	102	272	408	546	1.72e-15	75.9
XP_064077546.1	O00483	51.948	77	35	2	10	85	6	81	4.05e-19	73.9
XP_064077554.1	Q92766	36.860	293	146	9	199	468	65	341	8.83e-41	165
XP_064077554.1	Q92766	34.503	171	104	2	604	766	643	813	6.50e-30	129
XP_064077554.1	Q92766	47.059	51	27	0	1286	1336	672	722	1.39e-11	69.7
XP_064077554.1	Q92766	35.052	97	48	2	1227	1308	1173	1269	1.72e-08	59.3
XP_064077554.1	Q92766	33.333	84	49	1	200	283	643	719	3.35e-08	58.5
XP_064077554.1	Q92766	32.653	98	57	2	1287	1384	645	733	4.98e-08	57.8
XP_064077554.1	Q92766	26.901	171	97	6	1230	1390	12	164	3.13e-07	55.1
XP_064077554.1	Q92766	23.671	207	115	7	604	772	66	267	5.27e-07	54.3
XP_064077554.1	Q92766	34.568	81	51	2	1252	1331	1479	1558	1.18e-06	53.1
XP_064077554.1	Q92766	41.176	51	30	0	237	287	1514	1564	4.23e-06	51.6
XP_064077555.1	Q92766	36.860	293	146	9	171	440	65	341	1.02e-40	164
XP_064077555.1	Q92766	34.503	171	104	2	576	738	643	813	6.16e-30	129
XP_064077555.1	Q92766	47.059	51	27	0	1258	1308	672	722	1.39e-11	69.3
XP_064077555.1	Q92766	35.052	97	48	2	1199	1280	1173	1269	1.94e-08	59.3
XP_064077555.1	Q92766	33.333	84	49	1	172	255	643	719	3.31e-08	58.5
XP_064077555.1	Q92766	32.653	98	57	2	1259	1356	645	733	4.75e-08	57.8
XP_064077555.1	Q92766	26.901	171	97	6	1202	1362	12	164	3.59e-07	55.1
XP_064077555.1	Q92766	23.671	207	115	7	576	744	66	267	6.01e-07	54.3
XP_064077555.1	Q92766	34.568	81	51	2	1224	1303	1479	1558	1.04e-06	53.5
XP_064077555.1	Q92766	41.176	51	30	0	209	259	1514	1564	4.10e-06	51.6
XP_064077556.1	Q92766	36.860	293	146	9	143	412	65	341	1.61e-40	164
XP_064077556.1	Q92766	34.503	171	104	2	548	710	643	813	1.06e-29	129
XP_064077556.1	Q92766	47.059	51	27	0	1230	1280	672	722	1.53e-11	69.3
XP_064077556.1	Q92766	35.052	97	48	2	1171	1252	1173	1269	2.12e-08	58.9
XP_064077556.1	Q92766	33.333	84	49	1	144	227	643	719	4.42e-08	58.2
XP_064077556.1	Q92766	32.653	98	57	2	1231	1328	645	733	5.74e-08	57.8
XP_064077556.1	Q92766	26.901	171	97	6	1174	1334	12	164	3.02e-07	55.1
XP_064077556.1	Q92766	23.671	207	115	7	548	716	66	267	5.93e-07	54.3
XP_064077556.1	Q92766	34.568	81	51	2	1196	1275	1479	1558	1.10e-06	53.5
XP_064077556.1	Q92766	41.176	51	30	0	181	231	1514	1564	4.88e-06	51.2
XP_064077557.1	Q92766	36.860	293	146	9	114	383	65	341	1.31e-40	164
XP_064077557.1	Q92766	34.503	171	104	2	519	681	643	813	8.68e-30	129
XP_064077557.1	Q92766	47.059	51	27	0	1201	1251	672	722	1.45e-11	69.3
XP_064077557.1	Q92766	35.052	97	48	2	1142	1223	1173	1269	2.02e-08	58.9
XP_064077557.1	Q92766	33.333	84	49	1	115	198	643	719	3.84e-08	58.2
XP_064077557.1	Q92766	32.653	98	57	2	1202	1299	645	733	5.15e-08	57.8
XP_064077557.1	Q92766	26.901	171	97	6	1145	1305	12	164	2.74e-07	55.5
XP_064077557.1	Q92766	23.671	207	115	7	519	687	66	267	5.19e-07	54.3
XP_064077557.1	Q92766	34.568	81	51	2	1167	1246	1479	1558	1.07e-06	53.5
XP_064077557.1	Q92766	41.176	51	30	0	152	202	1514	1564	4.73e-06	51.2
XP_064077558.1	Q92766	36.860	293	146	9	41	310	65	341	2.45e-40	163
XP_064077558.1	Q92766	34.503	171	104	2	446	608	643	813	1.38e-29	128
XP_064077558.1	Q92766	47.059	51	27	0	1128	1178	672	722	1.68e-11	68.9
XP_064077558.1	Q92766	35.052	97	48	2	1069	1150	1173	1269	2.03e-08	58.9
XP_064077558.1	Q92766	33.333	84	49	1	42	125	643	719	5.14e-08	57.8
XP_064077558.1	Q92766	30.508	118	63	3	1119	1226	625	733	7.71e-08	57.0
XP_064077558.1	Q92766	26.901	171	97	6	1072	1232	12	164	2.82e-07	55.1
XP_064077558.1	Q92766	22.705	207	117	6	446	614	66	267	9.36e-07	53.5
XP_064077558.1	Q92766	34.568	81	51	2	1094	1173	1479	1558	1.11e-06	53.1
XP_064077558.1	Q92766	41.176	51	30	0	79	129	1514	1564	5.45e-06	50.8
XP_064077559.1	P35858	32.051	468	280	8	104	567	86	519	1.07e-45	175
XP_064077559.1	P35858	28.391	317	177	6	82	378	232	518	2.61e-18	90.5
XP_064077559.1	P35858	29.091	165	117	0	745	909	40	204	3.38e-14	77.0
XP_064077559.1	P35858	30.973	226	148	3	81	306	303	520	5.62e-14	76.3
XP_064077559.1	P35858	30.392	204	132	3	83	285	329	523	2.17e-10	64.7
XP_064077559.1	P35858	33.333	99	66	0	789	887	180	278	1.65e-06	52.4
XP_064077559.1	P35858	28.571	140	94	2	784	921	415	550	2.90e-06	51.6
XP_064077559.1	P35858	31.858	113	77	0	780	892	363	475	2.93e-06	51.6
XP_064077559.1	P35858	27.523	109	79	0	783	891	342	450	3.78e-06	51.2
XP_064077560.1	Q8WV22	27.273	231	159	6	6	233	13	237	7.75e-25	99.0
XP_064077561.1	Q8WV22	27.273	231	159	6	6	233	13	237	7.75e-25	99.0
XP_064077562.1	Q8WV22	23.144	229	130	6	6	192	13	237	6.30e-13	65.5
XP_064077563.1	O43791	79.679	374	74	1	211	582	1	374	0.0	615
XP_064077564.1	Q8IV48	47.104	259	128	5	91	341	66	323	1.82e-79	249
XP_064077565.1	Q13685	41.304	368	210	3	45	410	64	427	3.34e-95	292
XP_064077566.1	Q9NPC4	29.245	212	136	3	16	225	132	331	2.44e-27	106
XP_064077567.1	Q9NPC4	29.927	274	183	3	110	378	78	347	4.21e-36	134
XP_064077568.1	Q9NPC4	28.182	220	152	2	16	233	132	347	5.38e-28	109
XP_064077569.1	Q01484	28.478	460	269	13	104	520	98	540	2.22e-37	153
XP_064077569.1	Q01484	29.639	415	240	11	107	517	237	603	2.88e-31	133
XP_064077569.1	Q01484	27.729	458	283	12	107	529	270	714	7.90e-28	122
XP_064077569.1	Q01484	27.506	429	256	12	107	496	369	781	1.14e-25	115
XP_064077569.1	Q01484	26.500	400	245	11	99	495	460	813	5.36e-18	90.1
XP_064077569.1	Q01484	27.342	395	233	13	177	532	38	417	3.38e-17	87.4
XP_064077570.1	Q9NPC4	31.304	115	73	2	29	141	132	242	1.84e-11	61.6
XP_064077572.1	Q9BQS2	39.474	152	89	3	113	263	218	367	7.78e-25	103
XP_064077573.1	Q9H069	33.893	298	194	2	118	414	45	340	3.09e-48	174
XP_064077576.1	Q3KR37	24.211	380	230	7	78	414	373	737	1.22e-29	122
XP_064077578.1	P54855	35.135	259	153	4	4	256	265	514	6.32e-50	171
XP_064077579.1	P19224	35.000	260	167	1	201	460	265	522	4.05e-53	186
XP_064077581.1	P0DPD8	54.054	37	16	1	120	156	212	247	1.63e-06	49.7
XP_064077582.1	O00231	36.716	335	187	3	486	795	87	421	7.55e-63	216
XP_064077585.1	O00370	28.125	96	66	1	66	158	581	676	2.94e-06	46.2
XP_064077588.1	Q14592	25.538	372	213	13	101	416	53	416	3.67e-19	90.9
XP_064077588.1	Q14592	26.341	205	136	7	226	427	319	511	7.19e-11	64.7
XP_064077590.1	Q9NZ71	46.012	652	325	12	109	744	113	753	0.0	597
XP_064077591.1	Q96DM1	29.644	253	159	8	81	321	88	333	9.00e-34	130
XP_064077593.1	Q9HBX8	29.779	272	165	9	39	299	38	294	1.07e-19	90.5
XP_064077593.1	Q9HBX8	33.684	95	62	1	137	230	343	437	1.01e-07	53.5
XP_064077609.1	Q6P4I2	22.340	376	260	11	9	358	2	371	7.66e-12	65.5
XP_064077613.1	P61371	59.887	177	66	3	48	223	14	186	3.24e-72	233
XP_064077613.1	P61371	87.500	72	9	0	305	376	174	245	1.53e-36	138
XP_064077614.1	Q9UHA4	51.818	110	53	0	10	119	15	124	1.33e-41	133
XP_064077615.1	O43598	50.365	137	68	0	28	164	23	159	8.40e-44	143
XP_064077618.1	Q01085	52.941	34	16	0	19	52	12	45	9.61e-06	42.7
XP_064077620.1	Q2TB10	36.000	75	45	2	223	297	21	92	7.44e-11	66.6
XP_064077623.1	Q96MW7	44.578	166	88	3	1	163	196	360	6.86e-37	135
XP_064077624.1	Q8TBG4	48.855	131	66	1	115	245	307	436	3.41e-36	135
XP_064077625.1	Q8IUZ5	45.935	246	124	3	7	247	31	272	4.41e-64	209
XP_064077628.1	Q2TB10	36.000	75	45	2	167	241	21	92	6.47e-11	66.6
XP_064077629.1	Q7L266	47.860	257	127	2	13	269	58	307	5.83e-72	223
XP_064077630.1	Q16134	73.955	311	81	0	215	525	112	422	1.88e-173	503
XP_064077631.1	P62633	36.697	109	63	3	104	209	54	159	7.69e-13	64.7
XP_064077631.1	P62633	40.000	90	50	3	124	210	54	142	3.38e-12	62.8
XP_064077631.1	P62633	44.578	83	41	3	99	180	93	171	2.51e-11	60.5
XP_064077631.1	P62633	37.000	100	54	3	104	198	74	169	3.86e-11	59.7
XP_064077631.1	P62633	35.632	87	47	4	81	160	89	173	1.12e-08	53.1
XP_064077634.1	Q2TB10	36.000	75	45	2	167	241	21	92	6.47e-11	66.6
XP_064077637.1	Q9HAR2	26.227	713	401	25	603	1248	455	1109	8.72e-55	210
XP_064077638.1	Q2TB10	36.000	75	45	2	167	241	21	92	6.47e-11	66.6
XP_064077639.1	O95803	72.414	232	63	1	5	235	417	648	1.32e-124	373
XP_064077641.1	Q05586	22.384	344	239	7	62	388	507	839	7.47e-11	63.5
XP_064077644.1	Q8WVE0	49.289	211	91	6	9	212	6	207	8.78e-68	207
XP_064077646.1	Q96MW7	48.095	420	203	5	2	410	46	461	1.39e-136	403
XP_064077648.1	Q3ZCU0	35.938	128	81	1	1	127	1	128	1.27e-24	95.9
XP_064077650.1	Q8WVE0	49.289	211	91	6	9	212	6	207	8.78e-68	207
XP_064077652.1	Q3ZCU0	36.296	135	86	0	6	140	7	141	1.06e-26	100
XP_064077653.1	Q5SVZ6	23.194	263	171	7	2	250	643	888	3.92e-11	63.9
XP_064077654.1	O60500	24.352	193	135	5	154	340	253	440	4.09e-08	56.6
XP_064077654.1	O60500	29.648	199	116	8	255	445	855	1037	1.43e-07	55.1
XP_064077655.1	Q8N328	29.787	94	63	2	95	186	130	222	7.72e-10	57.0
XP_064077658.1	Q9UDY4	38.627	233	133	4	5	237	98	320	2.68e-51	169
XP_064077660.1	Q96MB7	26.432	227	147	5	101	324	92	301	4.02e-17	81.6
XP_064077661.1	Q5SVZ6	25.234	214	133	8	204	406	468	665	9.19e-09	57.4
XP_064077663.1	Q96MB7	28.405	257	166	4	95	348	59	300	2.69e-20	90.9
XP_064077664.1	Q9P2P1	41.818	55	32	0	555	609	1535	1589	1.11e-07	55.1
XP_064077665.1	Q9BV90	47.692	130	67	1	52	181	4	132	9.62e-32	111
XP_064077670.1	Q9BV90	50.000	78	38	1	52	129	4	80	1.44e-13	62.8
XP_064077671.1	Q8TAS1	29.524	315	194	7	77	372	109	414	1.67e-32	126
XP_064077672.1	Q6P4F1	36.449	107	63	2	21	124	210	314	5.29e-16	74.3
XP_064077675.1	P13497	26.287	369	178	14	49	399	130	422	1.00e-24	110
XP_064077676.1	Q9HCI5	35.223	247	129	9	20	239	141	383	4.55e-07	52.4
XP_064077677.1	O43897	27.887	355	168	12	103	441	174	456	3.94e-28	119
XP_064077678.1	Q8TDJ6	39.052	3398	1585	88	1	3287	1	3023	0.0	2119
XP_064077681.1	Q9NPC4	31.752	274	179	3	64	332	78	348	3.25e-40	144
XP_064077682.1	P25391	20.784	510	338	16	284	764	1652	2124	7.72e-06	50.1
XP_064077683.1	Q8TDJ6	39.052	3398	1585	88	1	3287	1	3023	0.0	2119
XP_064077686.1	B3KS81	30.102	196	122	3	31	218	386	574	3.03e-06	49.3
XP_064077687.1	Q13002	25.155	485	303	16	279	745	399	841	9.96e-22	100
XP_064077690.1	Q6ZNG9	48.795	166	85	0	1	166	270	435	4.55e-49	168
XP_064077691.1	Q8TDJ6	39.039	3394	1587	86	1	3283	1	3023	0.0	2123
XP_064077692.1	Q6UX04	75.843	178	42	1	1	178	1	177	1.87e-98	293
XP_064077694.1	Q9NQ69	47.557	307	116	7	124	430	69	330	3.89e-90	285
XP_064077695.1	Q9Y5V3	28.846	104	74	0	5	108	296	399	2.09e-06	49.3
XP_064077697.1	Q8TDJ6	38.966	3385	1595	83	1	3276	1	3023	0.0	2123
XP_064077698.1	Q3ZCU0	35.385	130	83	1	1	129	1	130	4.66e-25	96.7
XP_064077707.1	Q05586	24.331	411	243	14	247	620	460	839	8.67e-18	87.4
XP_064077709.1	O60683	32.338	201	110	3	6	180	6	206	1.87e-27	105
XP_064077712.1	Q6NYC1	24.400	250	136	10	148	353	45	285	1.68e-08	55.5
XP_064077713.1	Q9P2P1	23.988	346	233	11	416	748	1535	1863	2.65e-19	94.0
XP_064077714.1	Q96MW7	38.318	214	118	5	3	209	262	468	5.38e-38	137
XP_064077715.1	Q96MW7	38.166	338	177	6	17	350	9	318	2.38e-61	206
XP_064077716.1	A6NKG5	25.000	108	81	0	52	159	775	882	8.69e-08	50.8
XP_064077717.1	Q9WJR5	27.381	84	60	1	190	272	684	767	4.32e-06	47.8
XP_064077719.1	Q9ULB5	29.461	482	289	16	1556	2017	136	586	1.11e-41	167
XP_064077719.1	Q9ULB5	26.757	370	224	15	1554	1902	243	586	5.51e-14	78.2
XP_064077719.1	Q9ULB5	31.481	162	90	7	66	212	152	307	9.50e-07	54.7
XP_064077722.1	Q9NXP7	32.110	109	71	2	12	118	205	312	1.80e-07	50.1
XP_064077724.1	Q96MB7	22.561	164	110	4	18	178	156	305	2.65e-07	50.4
XP_064077726.1	O75953	35.124	242	112	5	2	243	4	200	8.36e-30	114
XP_064077728.1	Q504Q3	45.622	217	109	5	479	689	802	1015	1.37e-46	178
XP_064077728.1	Q504Q3	35.447	347	177	9	55	362	74	412	9.24e-46	175
XP_064077729.1	Q8IZL9	60.486	329	122	2	1	321	1	329	1.16e-143	409
XP_064077731.1	P12644	27.222	360	223	9	144	490	75	408	6.80e-31	123
XP_064077732.1	Q15528	61.905	126	48	0	1	126	1	126	8.55e-53	165
XP_064077733.1	Q9UJ55	36.338	355	223	1	52	403	12	366	1.79e-24	106
XP_064077733.1	Q9UJ55	34.746	354	231	0	4	357	13	366	1.30e-22	100
XP_064077733.1	Q9UJ55	35.028	354	230	0	3	356	13	366	1.57e-22	100
XP_064077733.1	Q9UJ55	34.426	427	277	1	2	425	73	499	2.48e-22	99.8
XP_064077733.1	Q9UJ55	33.478	460	273	1	1	427	142	601	1.63e-20	94.4
XP_064077733.1	Q9UJ55	33.626	455	272	2	1	425	102	556	7.05e-20	92.4
XP_064077733.1	Q9UJ55	37.778	225	112	2	230	426	11	235	5.59e-15	77.0
XP_064077733.1	Q9UJ55	29.301	529	272	6	1	427	162	690	1.36e-08	57.0
XP_064077733.1	Q9UJ55	28.544	529	274	6	1	425	172	700	2.50e-06	49.7
XP_064077734.1	P61204	50.562	178	86	2	1	177	1	177	6.38e-60	184
XP_064077735.1	P61204	49.606	127	62	2	22	147	49	174	3.65e-40	132
XP_064077736.1	Q8NET6	27.368	285	190	8	223	502	69	341	3.36e-17	82.4
XP_064077740.1	O95789	21.221	344	232	11	14	328	824	1157	2.43e-07	53.5
XP_064077743.1	Q4LDE5	25.000	252	145	10	56	300	1964	2178	1.54e-06	50.8
XP_064077744.1	P02675	25.444	169	97	8	149	300	227	383	1.23e-06	49.7
XP_064077745.1	Q96QV6	91.803	122	9	1	1	121	1	122	2.26e-77	224
XP_064077749.1	Q9NQ69	48.344	302	116	6	124	425	69	330	2.24e-92	291
XP_064077751.1	O75325	28.522	582	391	8	67	635	48	617	1.82e-69	241
XP_064077752.1	Q13464	71.629	356	90	2	1	353	104	451	0.0	541
XP_064077753.1	Q9NPC4	30.657	274	182	3	115	383	78	348	1.20e-36	136
XP_064077754.1	Q9NPC4	31.532	222	141	4	15	230	131	347	1.37e-37	134
XP_064077755.1	P03952	41.423	239	135	3	44	280	386	621	6.98e-59	197
XP_064077756.1	P03952	41.423	239	135	3	44	280	386	621	6.98e-59	197
XP_064077757.1	P03952	41.423	239	135	3	44	280	386	621	6.98e-59	197
XP_064077758.1	P03952	41.423	239	135	3	44	280	386	621	6.98e-59	197
XP_064077765.1	Q9ULK0	29.956	227	139	7	246	453	465	690	3.08e-19	92.0
XP_064077767.1	O60683	31.897	232	130	5	6	209	6	237	1.66e-30	114
XP_064077769.1	O60784	52.688	93	43	1	15	107	18	109	1.51e-32	119
XP_064077770.1	P35240	56.822	623	221	6	14	635	20	595	0.0	675
XP_064077771.1	Q14028	42.681	567	310	6	77	641	560	1113	7.15e-146	473
XP_064077773.1	O95630	44.902	461	201	12	16	463	4	424	5.00e-113	339
XP_064077774.1	O95630	44.902	461	201	12	3	450	4	424	3.62e-113	339
XP_064077775.1	O95630	44.811	424	192	9	16	400	4	424	3.58e-111	332
XP_064077776.1	O60784	37.736	530	267	15	1	505	1	492	1.37e-109	334
XP_064077777.1	Q9P241	42.467	1354	651	20	186	1482	49	1331	0.0	1036
XP_064077778.1	Q9P241	42.467	1354	651	20	186	1482	49	1331	0.0	1036
XP_064077779.1	Q9P241	42.467	1354	651	20	186	1482	49	1331	0.0	1036
XP_064077780.1	Q5HYA8	38.670	887	493	17	3	863	134	995	0.0	614
XP_064077785.1	Q8N328	29.310	116	71	3	8	114	98	211	3.07e-08	51.2
XP_064077787.1	P13804	73.567	314	82	1	18	331	18	330	5.81e-170	475
XP_064077788.1	O00764	50.329	304	139	3	4	295	6	309	3.79e-107	313
XP_064077789.1	O00764	50.329	304	139	3	4	295	6	309	3.79e-107	313
XP_064077790.1	O00764	50.329	304	139	3	4	295	6	309	3.79e-107	313
